key,country,statisticalArea1,statisticalArea1Code,statisticalArea2,statisticalArea2Code,statisticalArea3,statisticalArea3Code
SO41,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO42,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO43,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO45,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO50,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,South Hampshire,UKJ35
SO51,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO52,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SO53,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,South Hampshire,UKJ35
SO97,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,South Hampshire,UKJ35
SP1,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SP10,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SP11,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SP2,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SP3,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SP4,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SP5,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SP6,GBR,South East (England),UKJ,Hampshire and Isle of Wight,UKJ3,Central Hampshire,UKJ36
SP7,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Dorset,UKK25
SP8,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Dorset,UKK25
SP9,GBR,South West (England),UKK,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,Wiltshire CC,UKK15
SR1,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR2,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR3,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR4,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR5,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR6,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Sunderland,UKC23
SR7,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,Durham CC,UKC14
SR8,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,Durham CC,UKC14
SS0,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS1,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS11,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS12,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS13,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS14,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS15,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS16,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS17,GBR,East of England,UKH,Essex,UKH3,Thurrock,UKH32
SS2,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS22,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS3,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS4,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS5,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS6,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS7,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS8,GBR,East of England,UKH,Essex,UKH3,Essex Thames Gateway,UKH37
SS9,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
SS99,GBR,East of England,UKH,Essex,UKH3,Southend-on-Sea,UKH31
ST1,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Stoke-on-Trent,UKG23
ST10,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST11,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST12,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST13,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST14,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST15,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST16,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST17,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST18,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST19,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST2,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Stoke-on-Trent,UKG23
ST20,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST21,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST3,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Stoke-on-Trent,UKG23
ST4,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Stoke-on-Trent,UKG23
ST5,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST55,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST6,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Stoke-on-Trent,UKG23
ST7,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST8,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
ST9,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Staffordshire CC,UKG24
SW10,GBR,London,UKI,Inner London — West,UKI3,Kensington & Chelsea and Hammersmith & Fulham,UKI33
SW11,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SW12,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SW13,GBR,London,UKI,Outer London — West and North West,UKI7,Hounslow and Richmond upon Thames,UKI75
SW14,GBR,London,UKI,Outer London — West and North West,UKI7,Hounslow and Richmond upon Thames,UKI75
SW15,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SW16,GBR,London,UKI,Inner London — East,UKI4,Lambeth,UKI45
SW17,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SW18,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SW19,GBR,London,UKI,Outer London — South,UKI6,"Merton, Kingston upon Thames and Sutton",UKI63
SW1A,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1E,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1H,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1P,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1V,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1W,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1X,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW1Y,GBR,London,UKI,Inner London — West,UKI3,Westminster,UKI32
SW2,GBR,London,UKI,Inner London — East,UKI4,Lambeth,UKI45
SW20,GBR,London,UKI,Outer London — South,UKI6,"Merton, Kingston upon Thames and Sutton",UKI63
SW3,GBR,London,UKI,Inner London — West,UKI3,Kensington & Chelsea and Hammersmith & Fulham,UKI33
SW4,GBR,London,UKI,Inner London — East,UKI4,Lambeth,UKI45
SW5,GBR,London,UKI,Inner London — West,UKI3,Kensington & Chelsea and Hammersmith & Fulham,UKI33
SW6,GBR,London,UKI,Inner London — West,UKI3,Kensington & Chelsea and Hammersmith & Fulham,UKI33
SW7,GBR,London,UKI,Inner London — West,UKI3,Kensington & Chelsea and Hammersmith & Fulham,UKI33
SW8,GBR,London,UKI,Inner London — East,UKI4,Lambeth,UKI45
SW9,GBR,London,UKI,Inner London — East,UKI4,Lambeth,UKI45
SW95,GBR,London,UKI,Inner London — West,UKI3,Wandsworth,UKI34
SY1,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY10,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY11,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY12,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY13,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY14,GBR,North West (England),UKD,Cheshire,UKD6,Cheshire West and Chester,UKD63
SY15,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY16,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY17,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY18,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY19,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY2,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY20,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY21,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY22,GBR,Wales,UKL,East Wales,UKL2,Powys,UKL24
SY23,GBR,Wales,UKL,West Wales and The Valleys,UKL1,South West Wales,UKL14
SY24,GBR,Wales,UKL,West Wales and The Valleys,UKL1,South West Wales,UKL14
SY25,GBR,Wales,UKL,West Wales and The Valleys,UKL1,South West Wales,UKL14
SY3,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY4,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY5,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY6,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY7,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY8,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY9,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
SY99,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
TA1,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA10,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA11,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA12,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA13,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA14,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA15,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA16,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA17,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA18,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA19,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA2,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA20,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA21,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA22,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA23,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA24,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA3,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA4,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA5,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA6,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA7,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA8,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TA9,GBR,South West (England),UKK,Dorset and Somerset,UKK2,Somerset,UKK23
TD1,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD10,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD11,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD12,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD13,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD14,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD15,GBR,North East (England),UKC,Northumberland and Tyne and Wear,UKC2,Northumberland,UKC21
TD2,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD3,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD4,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD5,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD6,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD7,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD8,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TD9,GBR,Scotland,UKM,Southern Scotland,UKM9,Scottish Borders,UKM91
TF1,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF10,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF11,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
TF12,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
TF13,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
TF2,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF3,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF4,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF5,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF6,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF7,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF8,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Telford and Wrekin,UKG21
TF9,GBR,West Midlands (England),UKG,Shropshire and Staffordshire,UKG2,Shropshire CC,UKG22
TN1,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN10,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN11,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN12,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN13,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN14,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN15,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN16,GBR,South East (England),UKJ,Outer London — South,UKI6,Bromley,UKI61
TN17,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN18,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN19,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN2,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN20,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN21,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN22,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN23,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN24,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN25,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN26,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN27,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN28,GBR,South East (England),UKJ,Kent,UKJ4,East Kent,UKJ44
TN29,GBR,South East (England),UKJ,Kent,UKJ4,East Kent,UKJ44
TN3,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN30,GBR,South East (England),UKJ,Kent,UKJ4,Mid Kent,UKJ45
TN31,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN32,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN33,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN34,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN35,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN36,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN37,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN38,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN39,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN4,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN40,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN5,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN6,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN7,GBR,South East (England),UKJ,"Surrey, East and West Sussex",UKJ2,East Sussex CC,UKJ22
TN8,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TN9,GBR,South East (England),UKJ,Kent,UKJ4,West Kent,UKJ46
TQ1,GBR,South West (England),UKK,Devon,UKK4,Torbay,UKK42
TQ10,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ11,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ12,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ13,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ14,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ2,GBR,South West (England),UKK,Devon,UKK4,Torbay,UKK42
TQ3,GBR,South West (England),UKK,Devon,UKK4,Torbay,UKK42
TQ4,GBR,South West (England),UKK,Devon,UKK4,Torbay,UKK42
TQ5,GBR,South West (England),UKK,Devon,UKK4,Torbay,UKK42
TQ6,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ7,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ8,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TQ9,GBR,South West (England),UKK,Devon,UKK4,Devon CC,UKK43
TR1,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR10,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR11,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR12,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR13,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR14,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR15,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR16,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR17,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR18,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR19,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR2,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR20,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR21,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR22,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR23,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR24,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR25,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR26,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR27,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR3,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR4,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR5,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR6,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR7,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR8,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TR9,GBR,South West (England),UKK,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,UKK30
TS1,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,South Teesside,UKC12
TS10,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,South Teesside,UKC12
TS11,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,South Teesside,UKC12
TS12,GBR,North East (England),UKC,Tees Valley and Durham,UKC1,South Teesside,UKC12
